bath,balcony,price,total_sqft_float,bhk,price_per_sqft
2.0,2.0,46.41,1190.0,2,3900.0
2.0,1.0,22.0,560.0,2,3928.5714285714284
1.0,1.0,20.0,530.0,1,3773.5849056603774
2.0,1.0,55.0,975.0,2,5641.025641025641
2.0,2.0,60.0,1013.0,2,5923.000987166831
3.0,1.0,61.0,1355.0,3,4501.845018450184
2.0,2.0,38.0,1100.0,2,3454.5454545454545
3.0,3.0,110.0,1800.0,3,6111.111111111111
2.0,2.0,66.25,1250.0,2,5300.0
2.0,1.0,79.0,1332.0,2,5930.930930930931
3.0,1.0,120.0,1730.0,3,6936.416184971098
2.0,2.0,66.25,1230.0,2,5386.178861788618
2.0,1.0,77.0,1351.0,2,5699.481865284974
2.0,2.0,145.0,1625.0,3,8923.076923076924
2.0,2.0,80.0,1303.0,2,6139.677666922486
2.0,2.0,112.0,1607.0,3,6969.508400746733
1.0,2.0,43.82,770.0,1,5690.909090909091
2.0,2.0,76.0,1700.0,2,4470.588235294118
2.0,1.0,58.5,1060.0,2,5518.867924528302
3.0,3.0,100.0,1650.0,3,6060.606060606061
2.0,2.0,112.0,1607.0,3,6969.508400746733
2.0,3.0,150.0,1615.0,3,9287.925696594428
3.0,2.0,165.0,1875.0,3,8800.0
2.0,1.0,140.0,1468.0,2,9536.784741144415
1.0,1.0,142.0,1463.0,2,9706.083390293916
3.0,2.0,130.0,1468.0,2,8855.58583106267
3.0,1.0,190.0,1910.0,3,9947.643979057591
2.0,1.0,145.0,1464.0,2,9904.371584699453
2.0,1.0,200.0,1907.0,3,10487.676979549029
4.0,2.0,130.0,1935.0,3,6718.3462532299745
2.0,2.0,90.0,1424.0,2,6320.224719101124
3.0,2.0,120.0,1862.0,3,6444.68313641246
4.0,2.0,126.0,1936.0,3,6508.264462809917
3.0,2.0,119.0,1862.0,3,6390.977443609023
2.0,2.0,90.0,1424.0,2,6320.224719101124
3.0,1.0,120.0,1856.0,3,6465.517241379311
4.0,2.0,120.0,1850.0,3,6486.486486486487
2.0,2.0,86.0,1367.0,2,6291.148500365764
2.0,2.0,95.0,1409.0,2,6742.370475514549
4.0,3.0,129.0,1921.0,3,6715.252472670484
4.0,2.0,121.0,1920.0,3,6302.083333333333
4.0,2.0,125.0,1935.0,3,6459.948320413437
4.0,2.0,122.0,1852.0,3,6587.473002159827
3.0,2.0,125.0,1852.0,3,6749.460043196545
4.0,2.0,121.0,1850.0,3,6540.540540540541
2.0,1.0,94.0,1425.0,2,6596.491228070176
4.0,3.0,148.0,1810.0,3,8176.795580110497
3.0,2.0,100.0,1605.0,3,6230.529595015576
2.0,1.0,80.0,1300.0,3,6153.846153846154
2.0,2.0,83.0,1175.0,2,7063.829787234043
3.0,2.0,88.0,1760.0,3,5000.0
2.0,1.0,40.0,900.0,2,4444.444444444444
2.0,2.0,55.0,1200.0,2,4583.333333333333
3.0,1.0,135.0,1900.0,3,7105.263157894737
2.0,1.0,45.0,924.0,2,4870.12987012987
2.0,1.0,55.0,1200.0,2,4583.333333333333
2.0,3.0,63.0,1350.0,3,4666.666666666667
3.0,2.0,65.0,1605.0,3,4049.8442367601247
4.0,0.0,60.0,600.0,4,10000.0
3.0,2.0,77.0,1700.0,3,4529.411764705882
2.0,1.0,85.0,1450.0,3,5862.068965517241
2.0,2.0,55.0,1200.0,2,4583.333333333333
2.0,2.0,50.0,1190.0,2,4201.680672268908
2.0,1.0,65.0,1202.0,2,5407.65391014975
2.0,1.0,75.0,1340.0,2,5597.014925373134
2.0,1.0,90.0,1450.0,3,6206.896551724138
1.0,1.0,55.0,600.0,1,9166.666666666666
2.0,1.0,67.5,1350.0,2,5000.0
2.0,2.0,72.0,1210.0,2,5950.413223140496
3.0,2.0,60.0,1365.0,2,4395.604395604396
2.0,1.0,48.0,1150.0,2,4173.913043478261
2.0,1.0,51.0,1000.0,2,5100.0
2.0,2.0,55.0,1060.0,2,5188.679245283019
2.0,3.0,55.0,1135.0,2,4845.814977973569
2.0,2.0,75.0,1080.0,3,6944.444444444444
2.0,0.0,300.0,1800.0,2,16666.666666666668
5.0,2.0,240.0,1508.0,6,15915.119363395226
2.0,0.0,70.0,1200.0,2,5833.333333333333
2.0,1.0,43.76,1167.0,2,3749.7857754927163
2.0,1.0,55.0,1000.0,2,5500.0
2.0,1.0,42.79,1141.0,2,3750.219106047327
2.0,1.0,50.0,1475.0,4,3389.830508474576
3.0,2.0,59.1,1576.0,3,3750.0
2.0,1.0,67.0,1200.0,2,5583.333333333333
2.0,1.0,58.0,1200.0,2,4833.333333333333
2.0,1.0,43.1,1151.0,2,3744.5699391833186
2.0,1.0,42.75,1141.0,2,3746.7134092900965
2.0,0.0,48.0,900.0,2,5333.333333333333
4.0,0.0,90.0,1749.0,4,5145.797598627787
2.0,1.0,42.9,1151.0,2,3727.193744569939
2.0,2.0,45.0,1250.0,2,3600.0
2.0,1.0,43.16,1151.0,2,3749.7827975673326
2.0,0.0,58.0,1200.0,2,4833.333333333333
2.0,0.0,66.0,1200.0,3,5500.0
7.0,2.0,130.0,1380.0,6,9420.289855072464
2.0,1.0,74.0,1415.0,3,5229.681978798587
2.0,1.0,50.0,1200.0,2,4166.666666666667
2.0,1.0,50.0,1141.0,2,4382.120946538124
4.0,1.5843757375501535,160.0,1650.0,3,9696.969696969696
2.0,2.0,37.0,1200.0,2,3083.3333333333335
3.0,2.0,77.0,1600.0,3,4812.5
2.0,1.0,63.0,1495.0,3,4214.046822742475
2.0,2.0,31.5,1100.0,2,2863.6363636363635
2.0,2.0,24.55,982.0,2,2500.0
2.0,1.0,65.0,1200.0,3,5416.666666666667
2.0,2.0,22.5,900.0,2,2500.0
2.0,1.0,26.0,908.0,2,2863.4361233480176
2.0,1.0,35.0,937.0,2,3735.325506937033
3.0,1.0,87.0,1200.0,4,7250.0
2.0,1.0,29.7,1000.0,2,2970.0
2.0,1.0,25.99,850.0,2,3057.6470588235293
2.0,1.0,25.26,902.0,2,2800.4434589800444
3.0,2.0,54.0,1470.0,3,3673.469387755102
2.0,1.0,25.5,810.0,2,3148.1481481481483
2.0,1.0,27.0,890.0,2,3033.7078651685392
2.0,1.0,36.0,1200.0,2,3000.0
3.0,1.0,37.75,1319.0,3,2862.016679302502
3.0,1.0,42.0,1319.0,3,3184.230477634572
2.0,3.0,25.0,1000.0,2,2500.0
2.0,2.0,25.0,902.0,2,2771.6186252771618
2.0,1.0,25.99,930.0,2,2794.6236559139784
2.0,2.0,26.85,1074.0,2,2500.0
2.0,2.0,38.0,1010.0,2,3762.3762376237623
2.0,2.0,24.8,992.0,2,2500.0
3.0,2.0,62.0,600.0,4,10333.333333333334
2.0,1.0,45.9,1016.0,2,4517.716535433071
3.0,2.0,60.0,680.0,2,8823.529411764706
2.0,2.0,45.0,1050.0,2,4285.714285714285
4.0,2.0,135.0,1200.0,4,11250.0
1.0,1.0,36.0,1200.0,2,3000.0
2.0,1.0,22.0,656.0,2,3353.6585365853657
2.0,1.0,22.0,620.0,2,3548.3870967741937
1.0,1.0,16.5,600.0,1,2750.0
1.0,1.0,18.0,530.0,1,3396.2264150943397
1.0,1.0,36.0,1200.0,2,3000.0
2.0,2.0,38.3,1035.0,2,3700.483091787439
2.0,1.0,34.0,888.0,2,3828.828828828829
2.0,1.0,36.1,1200.0,2,3008.3333333333335
1.0,1.0,36.0,1200.0,2,3000.0
3.0,2.0,55.0,997.0,3,5516.5496489468405
2.0,1.0,36.0,1200.0,4,3000.0
2.0,2.0,28.0,766.0,2,3655.3524804177546
2.0,1.0,45.0,967.0,3,4653.567735263702
1.0,1.0,23.5,620.0,2,3790.3225806451615
1.0,1.0,36.0,1200.0,2,3000.0
1.0,1.0,36.0,1200.0,2,3000.0
1.0,1.0,36.0,1200.0,2,3000.0
1.0,1.0,36.0,1200.0,2,3000.0
2.0,1.0,36.1,1200.0,2,3008.3333333333335
2.0,1.0,36.1,1200.0,2,3008.3333333333335
1.0,1.0,21.0,680.0,2,3088.235294117647
2.0,1.0,185.0,1530.0,2,12091.503267973856
5.0,1.0,170.0,1035.0,5,16425.12077294686
3.0,1.0,139.0,1500.0,3,9266.666666666666
4.0,2.0,86.0,1850.0,4,4648.648648648648
2.0,2.0,39.0,1070.0,2,3644.8598130841124
3.0,1.0,121.0,1500.0,3,8066.666666666667
2.0,2.0,37.0,1070.0,2,3457.9439252336447
2.0,0.0,55.0,600.0,1,9166.666666666666
2.0,2.0,45.0,1280.0,3,3515.625
2.0,0.0,25.0,710.0,2,3521.1267605633802
2.0,0.0,32.0,950.0,2,3368.4210526315787
4.0,2.0,55.0,1800.0,4,3055.5555555555557
3.0,1.0,87.54,1843.0,3,4749.864351600651
2.0,0.0,30.0,950.0,2,3157.8947368421054
2.0,1.0,55.0,600.0,2,9166.666666666666
2.0,0.0,100.0,1348.0,2,7418.39762611276
2.0,1.0,50.0,1070.0,2,4672.897196261682
3.0,2.0,75.0,1670.0,3,4491.017964071856
2.0,2.0,50.0,1105.0,2,4524.886877828054
2.0,2.0,65.0,1425.0,3,4561.403508771929
1.0,0.0,22.0,540.0,1,4074.074074074074
2.0,2.0,48.0,1075.0,2,4465.116279069767
3.0,1.0,70.0,600.0,3,11666.666666666666
5.0,2.0,270.0,1200.0,4,22500.0
3.0,1.0,100.0,1567.0,3,6381.620931716656
3.0,3.0,40.0,1250.0,3,3200.0
1.0,0.0,28.0,610.0,1,4590.163934426229
6.0,1.5843757375501535,137.0,1200.0,5,11416.666666666666
2.0,1.0,43.25,1100.0,2,3931.818181818182
3.0,2.0,95.0,1728.0,3,5497.685185185185
2.0,1.0,48.0,1100.0,2,4363.636363636364
3.0,2.0,92.0,1732.46,3,5310.367916142364
2.0,2.0,70.0,1224.0,2,5718.954248366013
2.0,2.0,67.0,1224.0,2,5473.856209150327
3.0,2.0,95.0,1723.0,3,5513.6390017411495
3.0,2.0,92.0,1777.26,3,5176.507657855351
2.0,2.0,55.0,1400.0,3,3928.5714285714284
3.0,1.0,86.03,1229.0,3,7000.0
2.0,2.0,65.0,1350.0,3,4814.814814814815
3.0,2.0,110.0,1537.0,3,7156.79895901106
2.0,1.0,40.0,920.0,2,4347.826086956522
2.0,1.5843757375501535,95.0,1740.0,3,5459.770114942528
2.0,2.0,55.0,1190.0,2,4621.848739495798
1.0,1.0,28.0,600.0,1,4666.666666666667
2.0,2.0,55.0,1100.0,2,5000.0
2.0,2.0,125.0,1445.0,3,8650.519031141868
8.0,2.0,225.0,1200.0,8,18750.0
2.0,2.0,60.0,1240.0,2,4838.709677419355
2.0,1.0,44.5,900.0,2,4944.444444444444
6.0,1.5843757375501535,140.0,1200.0,5,11666.666666666666
2.0,1.0,58.0,1460.0,2,3972.6027397260273
2.0,2.0,53.0,1000.0,2,5300.0
2.0,1.5843757375501535,53.0,1100.0,2,4818.181818181818
2.0,1.0,45.0,1100.0,2,4090.909090909091
2.0,2.0,57.0,1022.0,2,5577.2994129158515
2.0,1.0,60.0,703.0,2,8534.850640113798
3.0,3.0,84.0,1644.0,3,5109.489051094891
2.0,2.0,63.0,1262.0,2,4992.076069730587
2.0,1.5843757375501535,90.0,1550.0,3,5806.451612903225
3.0,3.0,84.0,1640.0,3,5121.951219512195
3.0,1.5843757375501535,95.0,1645.0,3,5775.075987841945
2.0,3.0,65.0,1220.0,2,5327.868852459016
3.0,2.0,95.0,1625.0,3,5846.153846153846
2.0,2.0,42.0,936.0,2,4487.179487179487
2.0,2.0,43.0,936.0,2,4594.017094017094
2.0,2.0,55.0,1100.0,2,5000.0
2.0,0.0,60.0,800.0,3,7500.0
2.0,1.0,55.0,1160.0,2,4741.379310344828
1.0,1.0,60.0,834.0,1,7194.244604316546
1.0,1.0,62.0,834.0,1,7434.052757793765
2.0,2.0,38.0,1200.0,2,3166.6666666666665
2.0,2.0,55.0,1127.0,2,4880.212954747116
2.0,1.0,56.0,1200.0,2,4666.666666666667
2.0,2.0,55.0,1125.0,2,4888.888888888889
4.0,0.0,52.8,1600.0,4,3300.0
2.0,1.0,25.0,656.0,2,3810.9756097560976
3.0,1.0,85.0,1350.0,3,6296.2962962962965
2.0,2.0,42.0,1200.0,2,3500.0
1.0,1.0,25.0,695.0,2,3597.122302158273
1.0,1.0,25.0,850.0,2,2941.176470588235
1.0,1.0,25.0,900.0,2,2777.777777777778
1.0,0.0,19.55,782.0,1,2500.0
2.0,1.0,25.0,656.0,2,3810.9756097560976
1.0,1.0,11.5,550.0,1,2090.909090909091
3.0,1.5843757375501535,105.0,1200.0,3,8750.0
2.0,1.0,25.0,656.0,2,3810.9756097560976
3.0,2.0,90.0,1500.0,3,6000.0
1.0,1.0,15.0,520.0,1,2884.6153846153848
1.0,0.0,65.0,1200.0,2,5416.666666666667
3.0,2.0,160.0,1200.0,4,13333.333333333334
2.0,1.0,60.0,1250.0,2,4800.0
2.0,0.0,23.0,600.0,1,3833.3333333333335
2.0,1.0,60.0,1000.0,2,6000.0
2.0,1.0,60.0,975.0,2,6153.846153846154
2.0,0.0,65.0,950.0,2,6842.105263157895
1.0,1.0,49.0,833.0,1,5882.35294117647
2.0,1.0,46.29,1053.0,2,4396.011396011396
3.0,1.0,72.0,1449.0,3,4968.944099378882
2.0,1.0,50.0,1236.0,2,4045.3074433656957
2.0,1.0,48.0,1190.0,2,4033.6134453781515
2.0,1.0,79.0,1300.0,2,6076.923076923077
2.0,1.0,45.0,1080.0,2,4166.666666666667
5.0,1.0,450.0,1650.0,5,27272.727272727272
2.0,1.0,98.5,1092.0,3,9020.14652014652
2.0,1.0,58.27,1313.0,2,4437.928408225438
2.0,3.0,73.0,1460.0,3,5000.0
2.0,2.0,70.0,1405.0,3,4982.20640569395
2.0,1.0,49.27,1060.0,2,4648.11320754717
2.0,2.0,60.0,1020.0,2,5882.35294117647
2.0,1.0,49.0,1020.0,2,4803.921568627451
3.0,2.0,77.27,1765.0,3,4377.903682719547
2.0,2.0,50.0,1075.0,2,4651.162790697675
2.0,1.0,140.0,1200.0,4,11666.666666666666
1.0,1.0,17.0,686.0,1,2478.134110787172
2.0,2.0,35.0,1200.0,3,2916.6666666666665
5.0,1.0,230.0,1500.0,4,15333.333333333334
2.0,3.0,40.0,1050.0,2,3809.5238095238096
6.0,2.0,235.0,1200.0,7,19583.333333333332
2.0,2.0,88.0,1600.0,3,5500.0
2.0,3.0,72.0,1369.0,3,5259.313367421476
1.0,0.0,37.5,1500.0,1,2500.0
2.0,1.0,105.0,1375.0,2,7636.363636363636
2.0,0.0,110.0,1050.0,2,10476.190476190477
2.0,0.0,203.0,1500.0,2,13533.333333333334
3.0,2.0,150.0,1800.0,3,8333.333333333334
2.0,1.0,55.0,1060.0,2,5188.679245283019
2.0,3.0,45.0,999.0,2,4504.504504504504
3.0,1.0,150.0,1196.0,4,12541.80602006689
2.0,1.0,65.0,1194.0,2,5443.886097152429
2.0,2.0,67.0,1200.0,2,5583.333333333333
2.0,1.0,65.0,1194.0,2,5443.886097152429
5.0,1.5843757375501535,325.0,1200.0,4,27083.333333333332
3.0,1.0,165.0,1200.0,4,13750.0
4.0,1.0,160.0,1200.0,5,13333.333333333334
2.0,2.0,27.0,840.0,2,3214.285714285714
2.0,3.0,45.0,900.0,2,5000.0
2.0,2.0,45.0,975.0,2,4615.384615384615
2.0,2.0,33.0,865.0,2,3815.0289017341042
4.0,3.0,205.0,1215.0,4,16872.427983539095
2.0,2.0,90.0,600.0,4,15000.0
5.0,2.0,121.0,1100.0,4,11000.0
2.0,1.5843757375501535,95.0,1852.0,3,5129.589632829374
7.0,3.0,110.0,600.0,7,18333.333333333332
6.0,2.0,80.0,600.0,6,13333.333333333334
3.0,2.0,200.0,1717.0,3,11648.223645894
4.0,2.0,200.0,1200.0,5,16666.666666666668
2.0,1.0,52.0,950.0,2,5473.684210526316
3.0,1.5843757375501535,170.0,1850.0,3,9189.18918918919
2.0,2.0,80.0,1200.0,2,6666.666666666667
2.0,1.0,450.0,1500.0,4,30000.0
2.0,2.0,70.0,1274.0,2,5494.505494505494
2.0,0.0,35.0,1200.0,2,2916.6666666666665
3.0,1.0,50.0,1250.0,3,4000.0
2.0,1.0,48.0,1070.0,2,4485.981308411215
2.0,2.0,80.0,1280.0,2,6250.0
2.0,2.0,70.0,1100.0,2,6363.636363636364
2.0,2.0,58.0,1000.0,2,5800.0
2.0,2.0,55.0,1265.0,2,4347.826086956522
2.0,2.0,56.0,965.0,2,5803.108808290155
2.0,1.0,75.0,1147.0,2,6538.7968613775065
3.0,3.0,172.0,1750.0,3,9828.57142857143
2.0,3.0,90.0,1400.0,2,6428.571428571428
2.0,2.0,70.0,1200.0,2,5833.333333333333
2.0,2.0,47.0,1100.0,2,4272.727272727273
6.0,0.0,270.0,1500.0,8,18000.0
2.0,2.0,46.0,930.0,2,4946.236559139785
2.0,3.0,55.0,1265.0,3,4347.826086956522
2.0,2.0,55.0,1455.0,3,3780.0687285223366
1.0,0.0,58.0,600.0,1,9666.666666666666
2.0,0.0,90.0,1350.0,2,6666.666666666667
2.0,2.0,63.0,1150.0,2,5478.260869565217
2.0,2.0,81.0,1450.0,3,5586.206896551724
4.0,2.0,122.0,600.0,4,20333.333333333332
3.0,2.0,79.0,1458.0,3,5418.38134430727
2.0,1.0,51.5,935.0,2,5508.0213903743315
2.0,1.0,46.5,1020.0,2,4558.823529411765
2.0,1.0,75.0,1300.0,3,5769.2307692307695
2.0,2.0,78.0,1540.0,3,5064.935064935065
2.0,2.0,56.81,1196.0,2,4750.0
6.0,2.0,138.0,600.0,7,23000.0
3.0,3.0,96.25,1200.0,3,8020.833333333333
2.0,2.0,52.0,1100.0,2,4727.272727272727
2.0,1.0,29.0,700.0,2,4142.857142857143
2.0,1.0,43.4,1358.0,3,3195.8762886597938
2.0,2.0,41.39,1213.0,3,3412.201154163232
2.0,2.0,66.0,1611.0,3,4096.83426443203
2.0,2.0,39.98,1167.0,3,3425.8783204798624
5.0,2.0,95.0,810.0,6,11728.395061728395
2.0,1.0,46.0,1141.0,2,4031.5512708150745
2.0,1.0,58.0,1084.0,2,5350.553505535056
2.0,2.0,57.0,1500.0,2,3800.0
2.0,3.0,45.0,1050.0,2,4285.714285714285
2.0,1.0,45.9,1141.0,2,4022.787028921998
2.0,1.0,43.1,1358.0,3,3173.784977908689
2.0,1.0,40.0,1105.0,2,3619.9095022624433
2.0,1.0,70.0,1305.0,2,5363.984674329502
2.0,1.0,55.99,1450.0,2,3861.3793103448274
2.0,2.0,38.0,1100.0,2,3454.5454545454545
2.0,1.0,33.84,1061.0,2,3189.4439208294066
2.0,1.0,38.95,1061.0,2,3671.065032987748
2.0,1.0,34.0,1061.0,2,3204.5240339302545
2.0,2.0,58.0,1245.0,2,4658.634538152611
2.0,1.0,81.0,1274.0,2,6357.9277864992155
3.0,2.0,115.0,1842.0,3,6243.213897937025
2.0,2.0,57.0,1145.0,2,4978.1659388646285
2.0,1.0,81.0,1274.0,2,6357.9277864992155
3.0,2.0,115.0,1842.0,3,6243.213897937025
3.0,2.0,115.0,1842.0,3,6243.213897937025
3.0,2.0,115.0,1842.0,3,6243.213897937025
2.0,1.0,90.0,1274.0,2,7064.36420722135
2.0,1.0,90.0,1274.0,2,7064.36420722135
2.0,2.0,88.0,1500.0,2,5866.666666666667
1.0,1.0,162.0,700.0,1,23142.85714285714
1.0,1.0,21.0,560.0,1,3750.0
3.0,1.0,95.0,750.0,5,12666.666666666666
2.0,0.0,40.0,1050.0,2,3809.5238095238096
2.0,3.0,50.0,1200.0,2,4166.666666666667
2.0,2.0,57.0,985.0,2,5786.802030456853
2.0,1.0,50.0,1500.0,2,3333.3333333333335
2.0,1.0,83.87,1407.0,2,5960.90973702914
2.0,2.0,50.0,950.0,2,5263.1578947368425
2.0,2.0,72.0,1220.0,2,5901.639344262295
4.0,0.0,150.0,1575.0,5,9523.809523809523
2.0,1.0,80.9,1210.0,2,6685.950413223141
3.0,2.0,79.0,1590.0,3,4968.553459119496
2.0,1.0,72.0,1210.0,2,5950.413223140496
2.0,1.0,78.5,1205.0,2,6514.522821576764
2.0,2.0,65.0,1145.0,2,5676.855895196507
2.0,1.0,54.59,1012.0,2,5394.268774703557
2.0,1.0,68.38,1020.07,2,6703.461527150097
2.0,1.0,81.0,1205.47,2,6719.370867794304
2.0,1.0,65.0,1007.0,2,6454.816285998014
2.0,1.0,70.0,1205.0,2,5809.128630705394
2.0,1.0,74.0,1210.0,2,6115.702479338843
2.0,1.0,83.0,1210.0,2,6859.504132231405
1.0,1.0,45.0,675.0,1,6666.666666666667
1.0,1.0,43.0,656.0,1,6554.878048780488
2.0,1.0,54.59,1012.0,2,5394.268774703557
2.0,1.0,64.0,1012.0,2,6324.110671936759
2.0,1.0,62.0,1007.0,2,6156.901688182721
2.0,1.0,67.0,1007.0,2,6653.4260178748755
2.0,1.0,66.0,1007.0,2,6554.121151936445
2.0,1.0,63.86,1205.0,2,5299.585062240664
2.0,1.0,53.58,1012.0,2,5294.466403162055
1.0,1.0,34.18,645.0,1,5299.224806201551
2.0,1.0,53.0,1007.0,2,5263.1578947368425
2.0,1.0,69.0,1210.0,2,5702.479338842975
2.0,1.0,65.0,1012.0,2,6422.924901185771
1.0,1.0,38.77,656.0,1,5910.0609756097565
1.0,1.0,39.0,645.0,1,6046.511627906977
1.0,1.0,41.0,645.0,1,6356.589147286822
2.0,1.0,82.0,1210.0,2,6776.859504132231
1.0,1.0,34.77,656.0,1,5300.304878048782
2.0,1.0,73.87,1205.0,2,6130.290456431535
2.0,1.0,70.0,1012.0,2,6916.99604743083
2.0,1.0,68.0,1007.0,2,6752.730883813307
2.0,1.0,67.0,1205.0,2,5560.165975103734
2.0,1.0,79.0,1205.0,2,6556.016597510374
2.0,1.0,68.0,1012.0,2,6719.367588932806
2.0,1.0,33.0,1051.0,2,3139.8667935299713
2.0,1.0,40.0,825.0,1,4848.484848484848
2.0,3.0,122.0,1525.0,3,8000.0
2.0,2.0,89.99,1500.0,3,5999.333333333333
2.0,2.0,97.78,1630.0,3,5998.773006134969
6.0,2.0,125.0,675.0,6,18518.51851851852
2.0,2.0,125.0,1560.0,3,8012.820512820513
2.0,2.0,91.48,1525.0,3,5998.688524590164
2.0,2.0,120.0,1500.0,3,8000.0
2.0,2.0,130.0,1630.0,3,7975.460122699386
2.0,1.0,88.64,1470.0,3,6029.931972789115
2.0,2.0,75.0,1300.0,3,5769.2307692307695
3.0,2.0,115.0,1800.0,3,6388.888888888889
2.0,1.0,63.0,1125.0,2,5600.0
2.0,3.0,53.6,1340.0,3,4000.0
2.0,2.0,80.0,1310.0,2,6106.8702290076335
2.0,1.0,170.0,1900.0,3,8947.368421052632
2.0,3.0,75.0,1260.0,2,5952.380952380952
2.0,2.0,46.79,1170.0,2,3999.1452991452993
2.0,0.0,83.0,1350.0,3,6148.148148148148
2.0,1.0,78.0,1330.0,2,5864.661654135339
2.0,1.0,78.0,1400.0,3,5571.428571428572
3.0,2.0,125.0,1700.0,3,7352.941176470588
2.0,2.0,40.79,1020.0,2,3999.0196078431372
9.0,1.0,145.0,1200.0,9,12083.333333333334
2.0,1.0,63.98,1600.0,2,3998.75
2.0,2.0,86.0,1390.0,2,6187.050359712231
2.0,3.0,70.0,1460.0,2,4794.520547945205
2.0,1.0,60.0,1200.0,2,5000.0
2.0,2.0,80.0,1290.0,2,6201.550387596899
6.0,2.0,180.0,1200.0,6,15000.0
2.0,3.0,65.0,1186.0,2,5480.607082630691
3.0,2.0,101.0,1650.0,3,6121.212121212121
2.0,2.0,55.0,1300.0,3,4230.7692307692305
1.0,1.0,60.0,720.0,1,8333.333333333334
2.0,3.0,45.0,1040.0,2,4326.923076923077
2.0,2.0,77.0,1330.0,2,5789.473684210527
2.0,3.0,49.0,1200.0,2,4083.3333333333335
2.0,2.0,67.0,1185.0,2,5654.008438818565
2.0,1.0,50.0,1000.0,2,5000.0
3.0,2.0,90.75,1650.0,3,5500.0
3.0,2.0,101.0,1650.0,3,6121.212121212121
2.0,2.0,80.43,1310.0,2,6139.69465648855
1.0,0.0,27.0,600.0,2,4500.0
2.0,2.0,87.8,1430.0,2,6139.8601398601395
2.0,1.0,42.83,1020.0,2,4199.019607843137
3.0,3.0,80.0,1540.0,3,5194.805194805195
4.0,0.0,140.0,675.0,4,20740.74074074074
3.0,2.0,115.0,1683.0,3,6833.036244800951
3.0,2.0,125.0,1800.0,3,6944.444444444444
2.0,2.0,89.0,1750.0,3,5085.714285714285
3.0,3.0,108.0,1770.0,3,6101.6949152542375
3.0,2.0,125.0,1800.0,3,6944.444444444444
3.0,1.0,66.0,1420.0,3,4647.887323943662
3.0,2.0,74.52,1200.0,3,6210.0
2.0,1.0,63.0,1100.0,2,5727.272727272727
2.0,2.0,40.79,1020.0,2,3999.0196078431372
2.0,3.0,75.0,1260.0,2,5952.380952380952
2.0,2.0,53.6,1340.0,3,4000.0
3.0,2.0,85.0,1426.0,3,5960.729312762974
2.0,2.0,77.25,1030.0,3,7500.0
3.0,3.0,95.0,600.0,6,15833.333333333334
3.0,1.0,100.0,1600.0,3,6250.0
2.0,2.0,80.0,1330.0,2,6015.037593984963
3.0,2.0,100.0,1690.0,3,5917.15976331361
4.0,1.0,100.0,600.0,3,16666.666666666668
2.0,2.0,150.0,1700.0,2,8823.529411764706
2.0,1.0,150.0,1200.0,4,12500.0
2.0,1.0,120.0,1500.0,3,8000.0
2.0,0.0,650.0,1500.0,4,43333.333333333336
3.0,2.0,125.0,1050.0,4,11904.761904761905
2.0,2.0,59.52,1240.0,3,4800.0
2.0,2.0,110.0,1250.0,2,8800.0
2.0,1.0,95.0,1260.0,3,7539.68253968254
2.0,1.0,100.0,1400.0,2,7142.857142857143
2.0,1.0,198.0,1200.0,3,16500.0
2.0,1.0,125.0,1245.0,2,10040.160642570281
2.0,1.0,58.7,1305.0,3,4498.08429118774
2.0,3.0,58.4,1145.0,2,5100.436681222707
3.0,2.0,118.0,1650.0,3,7151.515151515152
2.0,2.0,68.0,1350.0,3,5037.037037037037
7.0,2.0,350.0,1200.0,8,29166.666666666668
2.0,1.0,59.0,1305.0,3,4521.072796934866
2.0,1.0,60.0,1305.0,3,4597.701149425287
2.0,0.0,42.0,1200.0,2,3500.0
2.0,1.0,59.0,1305.0,3,4521.072796934866
3.0,1.0,75.48,1480.0,3,5100.0
5.0,0.0,180.0,1200.0,5,15000.0
2.0,1.0,59.0,1305.0,3,4521.072796934866
2.0,0.0,111.0,1304.0,2,8512.269938650306
2.0,2.0,160.0,910.0,2,17582.417582417584
3.0,0.0,147.0,1050.0,4,14000.0
2.0,1.0,50.0,1085.0,2,4608.294930875576
2.0,2.0,100.0,1500.0,3,6666.666666666667
9.0,1.5843757375501535,200.0,1560.0,9,12820.51282051282
1.0,1.0,145.0,1350.0,1,10740.74074074074
2.0,2.0,95.0,1420.0,3,6690.140845070423
2.0,1.0,58.5,1300.0,3,4500.0
2.0,2.0,49.0,1305.0,3,3754.7892720306513
2.0,2.0,35.77,1035.0,2,3456.038647342996
2.0,1.0,61.0,1355.0,3,4501.845018450184
3.0,3.0,47.57,1510.0,3,3150.3311258278145
3.0,2.0,51.98,1650.0,3,3150.3030303030305
3.0,2.0,51.35,1630.0,3,3150.306748466258
3.0,3.0,47.57,1510.0,3,3150.3311258278145
2.0,2.0,49.0,1315.0,3,3726.235741444867
3.0,2.0,48.51,1540.0,3,3150.0
2.0,1.0,41.5,920.0,2,4510.869565217391
4.0,3.0,195.0,1200.0,4,16250.0
2.0,1.0,59.0,1160.0,2,5086.206896551724
4.0,0.0,90.0,600.0,3,15000.0
3.0,2.0,90.0,600.0,3,15000.0
2.0,1.0,59.47,1180.0,2,5039.830508474576
3.0,1.0,97.0,600.0,4,16166.666666666666
2.0,1.0,71.73,1423.0,3,5040.758959943781
